schema_version,record_type,source_name,source_url,startup_name,product_name,pricing_model,description,website,category,collected_at
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/humance,Humance,Humance,UNKNOWN,AI that keeps complex construction projects on schedule.,https://www.humance.tech/,Real Estate and Construction,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/openlayer,Openlayer,Openlayer,UNKNOWN,The fastest way to ship airtight AI,https://openlayer.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/slope,Slope,Slope,UNKNOWN,The B2B Payments Platform ,http://www.slopepay.com,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/serif-health,Serif Health,Serif Health,UNKNOWN,Healthcare Price Transparency APIs and Data Products,https://www.serifhealth.com,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/abstra,Abstra,Abstra,UNKNOWN,Automate finance operations with Python and AI,https://abstra.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zazos,zaz⚡️os,zaz⚡️os,UNKNOWN,The custom all-in-one OS for each company.,https://www.zazos.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/swipe-2,Swipe,Swipe,UNKNOWN,Super AI Accountant for SMBs,https://getswipe.in,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/neodocs,Neodocs,Neodocs,UNKNOWN,Instant lab tests on your smartphone,https://www.neodocs.in,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mobileboost,MobileBoost,MobileBoost,UNKNOWN,AI native mobile testing.,https://www.mobileboost.io/yc,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sleek,Sleek,Sleek,UNKNOWN,Browser automation for businesses.,https://www.onsleek.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/bite-ninja,Bite Ninja,Bite Ninja,UNKNOWN,Remote labor for restaurants,http://www.biteninja.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/anakin,Anakin,Anakin,UNKNOWN,One API to get clean data from any website for your AI agents at scale,https://anakin.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/dailybot,Dailybot,Dailybot,UNKNOWN,Make all team work visible — people and AI agents,https://www.dailybot.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tavus,Tavus,Tavus,UNKNOWN,Building the human layer of AI,https://www.tavus.io,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/konta-com,Konta.com,Konta.com,UNKNOWN,Turbotax for México and LATAM,http://konta.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/verihubs,Verihubs,Verihubs,UNKNOWN,AI-powered Deepfake Detection,https://verihubs.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/secoda,Secoda,Secoda,UNKNOWN,Secoda is the AI layer for your Analytics,https://secoda.co,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/salarybox,SalaryBox,SalaryBox,UNKNOWN,Gusto for India,https://salarybox.in/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sentiyen,Sentiyen,Sentiyen,UNKNOWN,Conversational AI assistants using your knowledge,https://www.sentiyen.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/senpai-gg,SenpAI.GG,SenpAI.GG,UNKNOWN,Personal gaming coach for PC gamers globally ,https://senpai.gg/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/warpfy,Warpfy,Warpfy,UNKNOWN,"Building Shein of Home: tech-driven, design-mfr Home Lifestyle Brand",https://warpfy.com/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/milky-way-ai,Milky Way AI,Milky Way AI,UNKNOWN,Mobile app for CPG brands to connect to millions of stores globally,https://milkyway.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mine,Mine,Mine,UNKNOWN,The AI personal finance company. ,https://usemine.com/,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/zensors-inc,Zensors,Zensors,UNKNOWN,AI to understand and automates the physical world,https://www.zensors.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mentum,Mentum,Mentum,UNKNOWN,AI-Powered Assistant for Procurement and Strategic Sourcing,http://getmentum.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/writesonic,Writesonic,Writesonic,UNKNOWN,Track & Boost Your Brand’s Visibility in AI Search,https://writesonic.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/revery-ai,Revery AI,Revery AI,UNKNOWN,Tiktok for fashion - where designers show their work + build traction,https://revery.ai,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/adni,Adni,Adni,UNKNOWN,AI healthcare recruiting platform,https://www.adni.co/,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/hudson-labs,Hudson Labs (formerly Bedrock AI),Hudson Labs (formerly Bedrock AI),UNKNOWN,AI-powered equity research software,https://www.hudson-labs.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vibe-kanban,Vibe Kanban,Vibe Kanban,UNKNOWN,Plan and review AI generated code,https://vibekanban.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/caire-health,Caire Health,Caire Health,UNKNOWN,Semi-Autonomous Diagnostics for Emergent Care,http://cairehealth.com,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/squire-ai,Squire.ai,Squire.ai,UNKNOWN,Never code alone.,https://squire.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/spoken,Spoken,Spoken,UNKNOWN,Never overpay online,http://www.spoken.io,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/adravision,Adravision,Adravision,UNKNOWN,Automation for dental clinics and insurance companies.,https://www.adra.ai,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/medium-biosciences,Medium Biosciences,Medium Biosciences,UNKNOWN,AI-designed Affinity Reagents,http://medium.bio,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/safer-management,Safer Management,Safer Management,UNKNOWN,Student Attendance tracking for Public Schools,https://www.safermgmt.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sully-ai,Sully.ai,Sully.ai,UNKNOWN,Autonomous team of AI agents that runs the entire hospital operations,https://www.sully.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/andi,Andi,Andi,UNKNOWN,AI Search for the Next Generation,https://AndiAI.com,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/tigereye,TigerEye,TigerEye,UNKNOWN,AI for Construction,http://tigereye.com/,Real Estate and Construction,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/moots,Moots,Moots,UNKNOWN,The guest intelligence platform for high-value client events,https://www.moots.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/capuchin,Capuchin,Capuchin,UNKNOWN,Search and automation for engineer-to-order companies,https://capuchin.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/trellus,Trellus,Trellus,UNKNOWN,Real-time sales coach for SDRs ,https://www.trellus.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/wereno,WeReno,WeReno,UNKNOWN,AI owner's representative for commercial construction and renovations.,https://WeReno.com,Real Estate and Construction,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/vantedgeai,VantedgeAI,VantedgeAI,UNKNOWN,Scaling investing workflows with AI,https://www.vantedgeai.com/,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/promptloop,PromptLoop,PromptLoop,UNKNOWN,AI agents to build B2B datasets,https://www.promptloop.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cozmo-ai,Cozmo AI,Cozmo AI,UNKNOWN,"End-to-end AI agents for property claims, from loss report to estimate",https://www.hellocozmo.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/stably-ai-orca,Stably AI (Orca),Stably AI (Orca),UNKNOWN,"We make Orca, MIT open source terminal-based agent orchestrator",http://onorca.dev/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/coffeeai,CoffeeAI,CoffeeAI,UNKNOWN,"Instant, hyper-personalized, AI-powered outreach messages",https://www.get-coffee.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/inferedge,InferEdge,InferEdge,UNKNOWN,Agentic AI for buy-side firms,https://www.inferedge.com,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/industrial-next,Industrial Next,Industrial Next,UNKNOWN,IndustrialNext builds the AI brain for manufacturing –…,https://www.industrialnext.ai,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/rownd,Rownd,Rownd,UNKNOWN,Fully autonomous defense solutions for the global edge.,https://rownd.ai,Industrials,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/iron-leap,Iron Leap,Iron Leap,UNKNOWN,Enteprise AI,https://getironleap.io/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/unlayer,Unlayer,Unlayer,UNKNOWN,AI-powered content creation infrastructure for apps,https://unlayer.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/fintelite,Fintelite,Fintelite,UNKNOWN,Intelligent Process Automation for Lending.,http://www.fintelite.ai,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/mosaicvoice,MosaicVoice,MosaicVoice,UNKNOWN,We make it simple for call centers to automate quality assurance.,https://mosaicvoice.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/beam,Beam,Beam,UNKNOWN,AI-Native Cloud Platform,https://beam.cloud,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sophys,Sophys,Sophys,UNKNOWN,AI Agents for Healthcare Intake,https://www.sophyshealth.com/,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/armilla-ai,Armilla AI,Armilla AI,UNKNOWN,Liability insurance for generative AI and AI Agents ,http://www.armilla.ai,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/emobi,Emobi,Emobi,UNKNOWN,A single point integration for secure and automated EV charging.,https://www.emobi.ai,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/reforged-labs,Reforged Labs,Reforged Labs,UNKNOWN,"Turn intuition into insights, in minutes",https://reforgedlabs.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/speechly,Speechly,Speechly,UNKNOWN,Natural Language Understanding API for Speech that runs on device,https://www.speechly.com/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/skylink,SkyLink,SkyLink,UNKNOWN,Travel Management Meets AI,http://www.tryskylink.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/nearwave,NearWave,NearWave,UNKNOWN,Helping physicians select the right therapy for breast cancer patients,http://nearwave.co,Healthcare,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cogram,Cogram,Cogram,UNKNOWN,"The AI Platform for Architects, Builders, and Engineers",https://cogram.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/cotera,Cotera,Cotera,UNKNOWN,The fastest way to build an AI agent,https://cotera.co,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/strong-compute,Strong Compute,Strong Compute,UNKNOWN,10x-1000x faster compute for Neural Network training,https://strongcompute.com,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sendme-inc,"Sendme, Inc","Sendme, Inc",UNKNOWN,On demand provider of meat to households and food businesses,http://www.sendme.ng,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/sprites,Sprites,Sprites,UNKNOWN,The AI performance marketing agent for entrepreneurs and growth teams,https://sprites.ai/,B2B,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/goodfin,goodfin,goodfin,UNKNOWN,Building the next generation of wealth,http://www.goodfin.com,Fintech,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/avairsense,AvairSense,AvairSense,UNKNOWN,We go all out to Build the Smartest AI-Enabled Cameras!,https://www.avairsense.com/,Consumer,2026-08-30T11:51:01.992498+00:00
1.0,PRODUCT,Y Combinator Company Directory (yc-oss mirror),https://www.ycombinator.com/companies/iotflows-inc,IoTFlows Inc,IoTFlows Inc,UNKNOWN,Plug-and-play AI platform with sensors and dashboards that makes…,https://www.iotflows.com/,B2B,2026-08-30T11:51:01.992498+00:00
